"Genus","Species","Taxon","Date","Longitude","Latitude","Elevation (m)","Location Quality","Source","Citation"
"Ricinus","communis","Ricinus communis","2012-05-21","-120.233481","34.471675","48","high","California State Parks","Calflora [web application]. 2025. Berkeley, California: The Calflora Database. Retrieved from https://www.calflora.org/ Jan 31, 2025."
"Ricinus","communis","Ricinus communis","2012-05-21","-120.235141","34.47229","96","high","California State Parks","Calflora [web application]. 2025. Berkeley, California: The Calflora Database. Retrieved from https://www.calflora.org/ Jan 31, 2025."
"Ricinus","communis","Ricinus communis","2010-10-13","-120.134731","34.473907","33","high","Dan Gluesenkamp: Audubon Canyon Ranch; Bay Area Early Detection Network","Calflora [web application]. 2025. Berkeley, California: The Calflora Database. Retrieved from https://www.calflora.org/ Jan 31, 2025."
"Ricinus","communis","Ricinus communis","2010-10-13","-119.921828","34.436495","27","high","Dan Gluesenkamp: Audubon Canyon Ranch; Bay Area Early Detection Network","Calflora [web application]. 2025. Berkeley, California: The Calflora Database. Retrieved from https://www.calflora.org/ Jan 31, 2025."
"Ricinus","communis","Ricinus communis","2010-10-13","-119.833959","34.439349","8","high","Dan Gluesenkamp: Audubon Canyon Ranch; Bay Area Early Detection Network","Calflora [web application]. 2025. Berkeley, California: The Calflora Database. Retrieved from https://www.calflora.org/ Jan 31, 2025."
"Ricinus","communis","Ricinus communis","2010-10-13","-120.228077","34.476777","17","high","Dan Gluesenkamp: Audubon Canyon Ranch; Bay Area Early Detection Network","Calflora [web application]. 2025. Berkeley, California: The Calflora Database. Retrieved from https://www.calflora.org/ Jan 31, 2025."
"Ricinus","communis","Ricinus communis","2010-10-13","-119.833959","34.439349","8","high","Dan Gluesenkamp: Audubon Canyon Ranch; Bay Area Early Detection Network","Calflora [web application]. 2025. Berkeley, California: The Calflora Database. Retrieved from https://www.calflora.org/ Jan 31, 2025."
"Ricinus","communis","Ricinus communis","2010-10-13","-119.619334","34.421046","8","high","Dan Gluesenkamp: Audubon Canyon Ranch; Bay Area Early Detection Network","Calflora [web application]. 2025. Berkeley, California: The Calflora Database. Retrieved from https://www.calflora.org/ Jan 31, 2025."
"Ricinus","communis","Ricinus communis","1985-01-01","-119.5","34.41667","87","low","G.F. Hrusa checklists","Calflora [web application]. 2025. Berkeley, California: The Calflora Database. Retrieved from https://www.calflora.org/ Jan 31, 2025."
"Ricinus","communis","Ricinus communis","2022-06-07","-119.878954","34.421695","6","low","UCSB","Consortium of California Herbaria [CCH]. 2025. Specimen data from CCH contributing herbaria. Retrieved from Calflora https://www.calflora.org/ Jan 31, 2025."
"Ricinus","communis","Ricinus communis","1992-07-27","-120.344854","34.476173","","low","UCSB","Consortium of California Herbaria [CCH]. 2025. Specimen data from CCH contributing herbaria. Retrieved from Calflora https://www.calflora.org/ Jan 31, 2025."
"Ricinus","communis","Ricinus communis","1980-08-19","-119.5299","34.4008","","medium","UCSB","Consortium of California Herbaria [CCH]. 2025. Specimen data from CCH contributing herbaria. Retrieved from Calflora https://www.calflora.org/ Jan 31, 2025."
"Ricinus","communis","Ricinus communis","1979-09-11","-119.846698","34.412718","","low","UCSB","Consortium of California Herbaria [CCH]. 2025. Specimen data from CCH contributing herbaria. Retrieved from Calflora https://www.calflora.org/ Jan 31, 2025."
"Ricinus","communis","Ricinus communis","1979-09-11","-119.861133","34.417415","","low","UCSB","Consortium of California Herbaria [CCH]. 2025. Specimen data from CCH contributing herbaria. Retrieved from Calflora https://www.calflora.org/ Jan 31, 2025."
"Ricinus","communis","Ricinus communis","1981-09-02","-119.795","34.422","","low","UCSB","Consortium of California Herbaria [CCH]. 2025. Specimen data from CCH contributing herbaria. Retrieved from Calflora https://www.calflora.org/ Jan 31, 2025."
"Ricinus","communis","Ricinus communis","2020-12-31","-119.73557","34.40639","45","low","Santa Barbara BG","Consortium of California Herbaria [CCH]. 2025. Specimen data from CCH contributing herbaria. Retrieved from Calflora https://www.calflora.org/ Jan 31, 2025."
"Ricinus","communis","Ricinus communis","2020-09-04","-119.73493","34.3997","56","low","Santa Barbara BG","Consortium of California Herbaria [CCH]. 2025. Specimen data from CCH contributing herbaria. Retrieved from Calflora https://www.calflora.org/ Jan 31, 2025."
"Ricinus","communis","Ricinus communis","2022-10-07","-119.74166","34.41311","18","low","Santa Barbara BG","Consortium of California Herbaria [CCH]. 2025. Specimen data from CCH contributing herbaria. Retrieved from Calflora https://www.calflora.org/ Jan 31, 2025."
"Ricinus","communis","Ricinus communis","1997-07-25","-119.638","34.4631","","low","Santa Barbara BG","Consortium of California Herbaria [CCH]. 2025. Specimen data from CCH contributing herbaria. Retrieved from Calflora https://www.calflora.org/ Jan 31, 2025."
"Ricinus","communis","Ricinus communis","2018-07-18","-119.67604","34.46777","807","low","Santa Barbara BG","Consortium of California Herbaria [CCH]. 2025. Specimen data from CCH contributing herbaria. Retrieved from Calflora https://www.calflora.org/ Jan 31, 2025."
"Ricinus","communis","Ricinus communis","1997-07-23","-119.7134","34.4078","","low","Santa Barbara BG","Consortium of California Herbaria [CCH]. 2025. Specimen data from CCH contributing herbaria. Retrieved from Calflora https://www.calflora.org/ Jan 31, 2025."
"Ricinus","communis","Ricinus communis","2007-05-12","-119.709434","34.459012","232","medium","BioBlitz Santa Barbara, Santa Barbara Botanic Garden","Calflora [web application]. 2025. Berkeley, California: The Calflora Database. Retrieved from https://www.calflora.org/ Jan 31, 2025."
"Ricinus","communis","Ricinus communis","2009-01-01","-119.534854","34.399615","5","low","UC Natural Reserve System","Calflora [web application]. 2025. Berkeley, California: The Calflora Database. Retrieved from https://www.calflora.org/ Jan 31, 2025."
"Ricinus","communis","Ricinus communis","2012-01-01","-119.8125","34.5625","406","low","calweedmapper.cal-ipc.org","Calflora [web application]. 2025. Berkeley, California: The Calflora Database. Retrieved from https://www.calflora.org/ Jan 31, 2025."
"Ricinus","communis","Ricinus communis","2012-01-01","-119.9375","34.4375","27","low","calweedmapper.cal-ipc.org","Calflora [web application]. 2025. Berkeley, California: The Calflora Database. Retrieved from https://www.calflora.org/ Jan 31, 2025."
"Ricinus","communis","Ricinus communis","2012-01-01","-119.8125","34.4375","15","low","calweedmapper.cal-ipc.org","Calflora [web application]. 2025. Berkeley, California: The Calflora Database. Retrieved from https://www.calflora.org/ Jan 31, 2025."
"Ricinus","communis","Ricinus communis","2012-01-01","-119.6875","34.4375","164","low","calweedmapper.cal-ipc.org","Calflora [web application]. 2025. Berkeley, California: The Calflora Database. Retrieved from https://www.calflora.org/ Jan 31, 2025."
"Ricinus","communis","Ricinus communis","2012-01-01","-119.5625","34.4375","271","low","calweedmapper.cal-ipc.org","Calflora [web application]. 2025. Berkeley, California: The Calflora Database. Retrieved from https://www.calflora.org/ Jan 31, 2025."
"Ricinus","communis","Ricinus communis","2012-01-01","-120.5625","34.9375","28","low","calweedmapper.cal-ipc.org","Calflora [web application]. 2025. Berkeley, California: The Calflora Database. Retrieved from https://www.calflora.org/ Jan 31, 2025."
"Ricinus","communis","Ricinus communis","2012-01-01","-120.4375","34.9375","65","low","calweedmapper.cal-ipc.org","Calflora [web application]. 2025. Berkeley, California: The Calflora Database. Retrieved from https://www.calflora.org/ Jan 31, 2025."
"Ricinus","communis","Ricinus communis","2012-01-01","-120.4375","34.8125","164","low","calweedmapper.cal-ipc.org","Calflora [web application]. 2025. Berkeley, California: The Calflora Database. Retrieved from https://www.calflora.org/ Jan 31, 2025."
"Ricinus","communis","Ricinus communis","2012-01-01","-120.5625","34.8125","97","low","calweedmapper.cal-ipc.org","Calflora [web application]. 2025. Berkeley, California: The Calflora Database. Retrieved from https://www.calflora.org/ Jan 31, 2025."
"Ricinus","communis","Ricinus communis","2012-01-01","-120.4375","34.6875","102","low","calweedmapper.cal-ipc.org","Calflora [web application]. 2025. Berkeley, California: The Calflora Database. Retrieved from https://www.calflora.org/ Jan 31, 2025."
"Ricinus","communis","Ricinus communis","2012-01-01","-120.4375","34.5625","285","low","calweedmapper.cal-ipc.org","Calflora [web application]. 2025. Berkeley, California: The Calflora Database. Retrieved from https://www.calflora.org/ Jan 31, 2025."
"Ricinus","communis","Ricinus communis","2012-01-01","-120.0625","34.4375","","low","calweedmapper.cal-ipc.org","Calflora [web application]. 2025. Berkeley, California: The Calflora Database. Retrieved from https://www.calflora.org/ Jan 31, 2025."
